namn,stad,lan,email,hemsida,facebook,kalla,raw_address,phone,raw_source
Vega Hundcenter,Haninge,Stockholms län,info@vegahundcenter.se,https://www.vegahundcenter.se,https://www.facebook.com/vegahundcenter,google_maps,"Nynäsvägen 3F, 136 47 Haninge",073-371 49 92,serpapi_google_maps
Lärahundsporthallen,Jordbro,Stockholms län,,,,google_maps,"Dåntorpsvägen 51, 136 50 Jordbro",073-251 17 11,serpapi_google_maps
Hundcompagniet,Haninge,Stockholms län,ag@hundcompagniet.se,http://www.hundcompagniet.se,https://www.facebook.com/hundcompagniet,google_maps,"Nynäsvägen 3F, 136 47 Haninge",070-289 29 63,serpapi_google_maps
Hundläroverket AB,Västerhaninge,Stockholms län,,https://www.hundlaroverket.se,,google_maps,"Stenbackens Gård, Sotholmens Byväg 12, 137 91 Västerhaninge",070-460 67 40,serpapi_google_maps
Hundkurser - K9 Education,Vendelsö,Stockholms län,kickan@k9-education.se,http://www.hundkurser-online.com,https://www.facebook.com/Hundkurseronline,google_maps,"Högdalsvägen 9, 136 75 Vendelsö",070-494 85 79,serpapi_google_maps
Hundblick,Tyresö,Stockholms län,hundblick@mail.com,https://www.hundblick.se,http://www.facebook.com/HundBlick-318593148159349,google_maps,"Siriusvägen 12, 135 47 Tyresö",076-369 82 50,serpapi_google_maps
Ego Dog.s Family and Friends,Tyresö,Stockholms län,familyandfriends@egodogs.se,https://familyandfriends.egodogs.se,,google_maps,"Tegvägen 18, 135 53 Tyresö",073-200 19 60,serpapi_google_maps
Västerhaninge Hundhall,Västerhaninge,Stockholms län,,,,google_maps,"Åbyplan 1, 137 34 Västerhaninge",,serpapi_google_maps
Torvalla hundgård,Handen,Stockholms län,haningekommun@haninge.se,https://www.haninge.se/bygga-trafik-och-miljo/natur-parker-och-lekplatser/parkplan/hundar,https://www.facebook.com/haningekommun,google_maps,"Eskilsvägen 10A, 136 43 Handen",,serpapi_google_maps
Haninge Hundar,Västerhaninge,Stockholms län,,,,google_maps,"Björnvägen 4, 137 31 Västerhaninge",073-426 52 91,serpapi_google_maps
Hundrastgård,Vendelsö,Stockholms län,haningekommun@haninge.se,https://www.haninge.se/bygga-trafik-och-miljo/natur-parker-och-lekplatser/parkplan/hundar,https://www.facebook.com/haningekommun,google_maps,136 66 Vendelsö,,serpapi_google_maps
Hundarnas Sparadis,Handen,Stockholms län,,https://hundarnassparadis.com,,google_maps,"Nynäsvägen, 136 50 Handen",076-022 25 13,serpapi_google_maps
Sju Små Hundar,Vendelsö,Stockholms län,,https://www.sjusmahundar.com/om,https://facebook.com/sjusmahundar,google_maps,"Skansvägen 1, 136 70 Vendelsö",,serpapi_google_maps
Hundcam,Vega,Stockholms län,camilla@hundcam.se,http://www.hundcam.se/kontakt,https://www.facebook.com/hundcam,google_maps,"Lignells väg 1, 136 49 Vega",076-168 28 94,serpapi_google_maps
Suzzis hundklipp & Spa,Handen,Stockholms län,,,,google_maps,"Nynäsvägen 21, 136 47 Handen",073-685 98 79,serpapi_google_maps
The Red Dog,Haninge,Stockholms län,info@thereddog.se,http://www.thereddog.se,,google_maps,,,serpapi_google_maps
Svenska Kennelklubben,Sollentuna,Stockholms län,medlem@skk.se,https://www.skk.se,,google_maps,"Rotebergsvägen 3, 192 78 Sollentuna",08-795 30 00,serpapi_google_maps
lagerthadogfci,Sollentuna,Stockholms län,,,,google_maps,"Armborstvägen 8, 192 59 Sollentuna",072-858 29 33,serpapi_google_maps
My Funny Friend Bichon Havanais Kennel,Söderbärke,Stockholms län,,https://www.myfunnyfriend.se,https://facebook.com/335091396644374,google_maps,"Haga 2, 777 93 Söderbärke",,serpapi_google_maps
Lövhyddan's hundcenter,Sorunda,Stockholms län,,,,google_maps,"Blista 16, 148 97 Sorunda",,serpapi_google_maps
Hundrastgård Järvafältet nära Bögs Gård,Sollentuna,Stockholms län,,,,google_maps,"CWP8+H7, 191 62 Sollentuna",,serpapi_google_maps
Hundrastgård Helenelund,Sollentuna,Stockholms län,kontaktcenter@sollentuna.se,http://www.sollentuna.se/hundrastgardar,,google_maps,"Sollentunavägen 55, 191 40 Sollentuna",,serpapi_google_maps
"Hundhagen, Vallentuna | ABC Animals (Privat hundrasthage)",Brottby,Stockholms län,info@abcanimals.org,https://www.abcanimals.org/collections/hundhagen-vallentuna,,google_maps,"Senebyvägen 2, 186 97 Brottby",070-499 33 61,serpapi_google_maps
Stockholmshundarna i Ur & Skur,Sollentuna,Stockholms län,urochskur@stockholmshundarna.se,http://stockholmshundarna.se,https://www.facebook.com/pages/Stockholmshundarna/133003983430663,google_maps,"Smedstorps gård 2, 192 48 Sollentuna",073-974 68 11,serpapi_google_maps
Norrsidans HundSpa,Sollentuna,Stockholms län,,https://www.bokadirekt.se/places/norrsidans-hundspa-60882,https://www.facebook.com/bokadirekt,google_maps,"Edsbergs torg 11, 192 52 Sollentuna",072-335 01 25,serpapi_google_maps
Antons Hundträning,Sollentuna,Stockholms län,,http://www.antonshundtraning.se,,google_maps,,,serpapi_google_maps
Sveriges Hundungdom,Sollentuna,Stockholms län,,,,google_maps,"Rotebergsvägen 3, 192 78 Sollentuna",08-795 30 85,serpapi_google_maps
Hundtema Hunddagis - Hunddagis Sollentuna,Sollentuna,Stockholms län,,https://hundtema.se,,google_maps,"Domherrevägen 9, 192 55 Sollentuna",076-318 02 80,serpapi_google_maps
Dapper Dogs,Sollentuna,Stockholms län,dd.sollentuna@gmail.com,https://www.dapperdogssollentuna.se,https://www.facebook.com/profile.php,google_maps,"Sollentunavägen 131, 191 44 Sollentuna",073-759 77 44,serpapi_google_maps
Sollentuna hundtrim,Sollentuna,Stockholms län,,http://sollentunahundtrim.se/kontakt.html,,google_maps,"Löftesvägen 6B, 191 63 Sollentuna",073-031 75 39,serpapi_google_maps
Mera hund,Täby,Stockholms län,,,,google_maps,"Måttbandsvägen 12, 187 66 Täby",,serpapi_google_maps
Koppla Av Hundcenter AB i Mölndal,Mölndal,Västra Götalands län,info@kopplaav.com,http://www.kopplaav.com,https://facebook.com/129692191440,google_maps,"Taljegårdsgatan 3, 431 53 Mölndal",070-090 71 56,serpapi_google_maps
GMBK Göteborg Mölndals Brukshundsklubb,Mölndal,Västra Götalands län,hjalpatill@sbk-gmbk.se,http://www.sbk-gmbk.se,https://www.facebook.com/GoteborgMolndalsBrukshundklubb,google_maps,"Skjutfältsvägen 101, 431 90 Mölndal",,serpapi_google_maps
Mölndals hunddagis - Mölndal,Mölndal,Västra Götalands län,molndalshunddagis@gmail.com,http://molndalshunddagis.se,https://www.facebook.com/p/M%C3%B6lndals-hunddagis-AB-100084048623355,google_maps,"Prästgårdsgatan, Pedagogen Park 20, 431 44 Mölndal",072-286 52 09,serpapi_google_maps
Hundpositivet,Mölndal,Västra Götalands län,info@hundpositivet.com,http://www.hundpositivet.com,https://www.facebook.com/hundpositivet,google_maps,"Södra Holtermansgatan 2, 431 31 Mölndal",076-022 90 44,serpapi_google_maps
Mölndals hundsällskap,Lindome,Västra Götalands län,kassor.mhs@gmail.com,http://www.molndalshundsallskap.se,,google_maps,"Tullbomsvägen 5, 437 41 Lindome",,serpapi_google_maps
Göteborgs Hunddagis Mölndal,Mölndal,Västra Götalands län,alingsas@goteborgshunddagis.se,https://www.goteborgshunddagis.se,https://www.facebook.com/GoteborgsHunddagis,google_maps,"Alfagatan 4B, 431 49 Mölndal",073-511 55 07,serpapi_google_maps
Gundefjällsgatans Hundrastplats,Mölndal,Västra Götalands län,,,,google_maps,"Gundefjällsgatan, 431 51 Mölndal",,serpapi_google_maps
Skolleras Hundpensionat,Lindome,Västra Götalands län,,,,google_maps,437 93 Lindome,,serpapi_google_maps
Mölndals hunddagis - Högsbo,Västra Frölunda,Västra Götalands län,molndalshunddagis@gmail.com,https://molndalshunddagis.se,https://www.facebook.com/p/M%C3%B6lndals-hunddagis-AB-100084048623355,google_maps,"E A Rosengrens g 29, 421 31 Västra Frölunda",,serpapi_google_maps
White Diamond Dreams kennel,Mölndal,Västra Götalands län,whitediamonddream@gmail.com,https://www.whitediamonddreams.se,https://www.facebook.com/WhiteDiamondDreams,google_maps,"Fässberg Mellangård, 431 44 Mölndal",,serpapi_google_maps
Hundakademin Mölndal-Lindome,Lindome,Västra Götalands län,info@hundakademin.com,https://hundakademin.se,,google_maps,"Annebergsvägen 19, 437 93 Lindome",031-68 55 54,serpapi_google_maps
Dog Life Hundcenter,Mölndal,Västra Götalands län,doglifehundcenter@outlook.com,http://www.doglifehundcenter.com,,google_maps,"Eklanda Torg 2, 431 59 Mölndal",070-414 39 00,serpapi_google_maps
Doggiz Mölndal,Mölndal,Västra Götalands län,doggizmolndal@gmail.com,http://doggizmolndal.se,https://www.facebook.com/search/top,google_maps,"Ekgatan 9, 431 35 Mölndal",,serpapi_google_maps
Maggans Hundsalong,Mölndal,Västra Götalands län,,,,google_maps,"Kungsbackavägen 142, 431 90 Mölndal",073-651 32 12,serpapi_google_maps
Rävekärr Hundrastgård,Mölndal,Västra Götalands län,kontakt@molndal.se,https://www.molndal.se/startsida/uppleva-och-gora/idrott-motion-och-friluftsliv/friluftsliv-och-motion/hundrastgardar.html,,google_maps,"Sandbäcksgatan, 431 33 Mölndal",,serpapi_google_maps
Bekväma Tassar,Trollhättan,Västra Götalands län,,https://swenavi.org/details/bekvma-tassar-ChIJ_zR,,google_maps,"Installatörvägen 10, 461 37 Trollhättan",,serpapi_google_maps
Artorpets Hunddagis & Pensionat,Trollhättan,Västra Götalands län,,http://www.artorpets.se,,google_maps,"Gärdhems Artorp Kronogården 1, 461 92 Trollhättan",073-511 05 50,serpapi_google_maps
Torshammarens,Brålanda,Västra Götalands län,,https://www.torshammarens.se,https://www.facebook.com/torshammarens,google_maps,"Bön 600, 464 63 Brålanda",070-641 91 86,serpapi_google_maps
Djurbutiken Fd Trollhättans Hundvård,Trollhättan,Västra Götalands län,info@trollhattanshundvard.se,http://www.trollhattanshundvard.se,,google_maps,"Ladugårdsvägen 27, 461 70 Trollhättan",070-271 56 51,serpapi_google_maps
Örbackas Kennel,Mellerud,Västra Götalands län,orbackaskennel@gmail.com,https://www.orbackaskennel.com,https://www.facebook.com/profile.php,google_maps,"ÖRBACKA 1, 464 92 Mellerud",073-751 96 78,serpapi_google_maps
Långvalslidens Kennel,Uddevalla,Västra Götalands län,,http://www.teambreeders.se,,google_maps,"Sira Helgas gata 5, 451 75 Uddevalla",,serpapi_google_maps
Kennel Rapports,Nödinge,Västra Götalands län,rapports@telia.com,https://rapports.net,http://www.facebook.com/Monica-Henriksson-Hundkurser-i-N%C3%B6dinge-304375523025813,google_maps,"Bönabo 170, 449 70 Nödinge",073-500 70 78,serpapi_google_maps
Lilla Fidos / Zoobutik & Hundtrim,Trollhättan,Västra Götalands län,info@lillafidos.se,https://lillafidos.se,https://facebook.com/lillafidos,google_maps,"Kungsgatan 27, 461 30 Trollhättan",0520-146 40,serpapi_google_maps
Pusselgårdens kennel,Alingsås,Västra Götalands län,pusselgardenskennel@gmail.com,http://pusselgardens.one,,google_maps,"GAMLA PRÄSTGÅRDEN, 441 93 Alingsås",,serpapi_google_maps
Fyrfota Vänner AB,Hålanda,Västra Götalands län,,http://www.fyrfotavanner.se,,google_maps,"BOET 550, 446 96 Hålanda",0520-66 80 60,serpapi_google_maps
Pigglets,Vänersborg,Västra Götalands län,,,,google_maps,"NÄVERDRAGET 310, 462 91 Vänersborg",073-512 66 77,serpapi_google_maps
Celso Prio,Ödenäs,Västra Götalands län,,,,google_maps,441 95 Ödenäs,073-742 44 80,serpapi_google_maps
Kopparhult,Sollebrunn,Västra Götalands län,kurser@kopparhult.se,https://kopparhult.se,,google_maps,"Åsenvägen 16, 466 91 Sollebrunn",072-314 04 50,serpapi_google_maps
Kennel Perchwater,Trollhättan,Västra Götalands län,,,,google_maps,"Stenbacken Öresjö 122, 461 91 Trollhättan",,serpapi_google_maps
Aktiv Hund Trollhättan,Trollhättan,Västra Götalands län,kursanmalan@aktivhund.nu,http://www.aktivhund.nu,,google_maps,"KVARNEN, VELANDA SÄTERI, 461 98 Trollhättan",073-510 86 19,serpapi_google_maps
Hunddrivet Hunddagis,Trollhättan,Västra Götalands län,,,,google_maps,"Drottninggatan 49, 461 33 Trollhättan",073-027 93 88,serpapi_google_maps
Hundrastgård Strömslund,Trollhättan,Västra Götalands län,kontaktcenter@trollhattan.se,https://www.trollhattan.se/hundrastgardar,https://www.facebook.com/trollhattansstad,google_maps,"Belfragegatan 2, 461 58 Trollhättan",,serpapi_google_maps
Trollhättans Brukshundklubb,Trollhättan,Västra Götalands län,,https://www.tbhk.se,,google_maps,"V, 461 91 Trollhättan",,serpapi_google_maps
Vite Kvarn,Trollhättan,Västra Götalands län,kursanmalan@aktivhund.nu,http://www.aktivhund.nu,,google_maps,"Velanda Fd Station, 461 98 Trollhättan",073-687 68 76,serpapi_google_maps
Hundrastgård Centrum,Trollhättan,Västra Götalands län,kontaktcenter@trollhattan.se,https://www.trollhattan.se/hundrastgardar,https://www.facebook.com/trollhattansstad,google_maps,"Nygatan, 461 33 Trollhättan",0520-49 50 00,serpapi_google_maps
Trollhättans Hundsalong,Trollhättan,Västra Götalands län,sanna@thnhundsalong.se,http://trollhattanshundsalong.se,https://www.facebook.com/trollhattanshundsalong,google_maps,"Floravägen 7, 461 43 Trollhättan",076-020 86 66,serpapi_google_maps
Troubletones Kennel,Uddevalla,Västra Götalands län,,,,google_maps,"Tjärhovsgatan 15b, 451 42 Uddevalla",,serpapi_google_maps
Uddevalla Hundägareförening,Uddevalla,Västra Götalands län,info@uddevallahund.se,https://www.uddevallahund.se,,google_maps,"SAMNERÖD 190, 451 55 Uddevalla",073-040 61 18,serpapi_google_maps
Uddevalla brukshundklubb,Uddevalla,Västra Götalands län,,http://www.uddevallabhk.com,https://l.facebook.com/l.php,google_maps,"UGGLEHULT 210, 451 92 Uddevalla",,serpapi_google_maps
Uddevalla Hundhälsa,Uddevalla,Västra Götalands län,,https://www.hundhalsa.com,,google_maps,"Nordmannerödsvägen 3, 451 55 Uddevalla",073-230 03 25,serpapi_google_maps
Hundeffekt,Uddevalla,Västra Götalands län,info@hundeffekt.se,http://www.hundeffekt.se,https://www.facebook.com/Hundeffekt-126834694526399,google_maps,"Österled 3B, 451 34 Uddevalla",072-185 10 80,serpapi_google_maps
Hundrastgård,Uddevalla,Västra Götalands län,,,,google_maps,"Unnamed Road, 451 55 Uddevalla",,serpapi_google_maps
Dogpark AB,Uddevalla,Västra Götalands län,info@dogpark.se,https://dogpark.se,http://www.facebook.com/dogparkuddevalla,google_maps,"Helenedalsvägen, 451 55 Uddevalla",010-491 77 77,serpapi_google_maps
Tokiga Hundar,Uddevalla,Västra Götalands län,info@tokigahundar.se,http://www.tokigahundar.se,https://www.facebook.com/tokigahundar,google_maps,"Skalbanksvägen 6d, 451 55 Uddevalla",,serpapi_google_maps
Signeröds Hundcenter,Uddevalla,Västra Götalands län,,http://www.signerodshundcenter.se,,google_maps,"SIGNERÖDSVALLEN 120, 451 93 Uddevalla",073-515 40 54,serpapi_google_maps
Sandras Hundtjänst,Uddevalla,Västra Götalands län,info@k9uddevalla.se,https://uddevallahunddagis.se,https://www.facebook.com/people/K9-Uddevalla/61574791933233,google_maps,"Skalbanksvägen 6D, 451 55 Uddevalla",076-029 79 29,serpapi_google_maps
Skövde Hunddagis,Skövde,Västra Götalands län,skovdehunddagis@gmail.com,http://www.skovdehunddagis.se,http://www.facebook.com/pages/Sk%C3%B6vde-Hunddagis/237094783020787,google_maps,"Industrigatan 3, 541 57 Skövde",076-019 94 60,serpapi_google_maps
Hundskolorna,Skövde,Västra Götalands län,,http://hundskolorna.se,https://www.facebook.com/hundskolorna,google_maps,"Bäckaskogsvägen 1, 541 34 Skövde",070-974 65 45,serpapi_google_maps
Skövde Brukshundklubb,Skövde,Västra Götalands län,,http://www.skovdebk.se,,google_maps,"BRUKSHUNDSKLUBBEN, LÖVSJÖTORP, 541 93 Skövde",,serpapi_google_maps
Kennel Drömfångaren,Skövde,Västra Götalands län,,http://www.kenneldromfangaren.se,https://www.facebook.com/kenneldromfangaren,google_maps,"Tallvägen 13, 541 57 Skövde",073-364 41 48,serpapi_google_maps
Tassa med Sara (fd.HundArena Skövde),Skövde,Västra Götalands län,,,,google_maps,"Villestigen 18, 541 93 Skövde",070-670 39 56,serpapi_google_maps
Dogman and friends,Skövde,Västra Götalands län,,https://dogman.se/store-detail/dogman-and-friends-skovde,https://www.facebook.com/dogmanskovde,google_maps,"Norra Metallvägen 8, 549 37 Skövde",0500-10 37 10,serpapi_google_maps
Bedas hunddagis och träning,Skövde,Västra Götalands län,,http://www.bedashunddagisochtraning.se,,google_maps,"ASKELIDEN, 549 94 Skövde",079-303 00 80,serpapi_google_maps
Hundstallet Alingsås,Alingsås,Västra Götalands län,,https://hundstallet.se/var-verksamhet/vara-stall/hundstallet-alingsas,,google_maps,"Ridhusvägen 4, 441 93 Alingsås",010-175 32 00,serpapi_google_maps
Pias Hund&Fritid AB,Alingsås,Västra Götalands län,info@piashundfritid.se,http://www.piashundfritid.se,https://www.facebook.com/profile.php,google_maps,"Ängsvaktaregatan 3, 441 38 Alingsås",070-563 99 75,serpapi_google_maps
Hunddagis,Alingsås,Västra Götalands län,,,,google_maps,"Aleforsvägen 18, 441 39 Alingsås",0322-63 48 00,serpapi_google_maps
Alingsås Hundsalong,Alingsås,Västra Götalands län,alingsashundsalong@gmail.com,http://alingsashundsalong.se,http://www.facebook.com/profile.php,google_maps,"Ängsvaktaregatan 3, 441 38 Alingsås",072-317 17 11,serpapi_google_maps
Fyrfotat Katt och Hund,Alingsås,Västra Götalands län,fyrfotat@mail.com,http://www.fyrfotat.se,https://www.facebook.com/korkuteli032217107,google_maps,"Östra Ringgatan 13A, 441 31 Alingsås",0322-171 07,serpapi_google_maps
Clares Hundsalong,Alingsås,Västra Götalands län,,,,google_maps,"Kungsgatan 50, 441 31 Alingsås",076-046 51 39,serpapi_google_maps
Anne-Lis Hundsim,Alingsås,Västra Götalands län,info@annelishundsim.se,http://annelishundsim.se,https://www.facebook.com/annelishundcenter,google_maps,"Ängsvaktaregatan 3, 441 38 Alingsås",070-491 68 32,serpapi_google_maps
Wallenius Hundar,Ljung,Västra Götalands län,info@walleniushundar.se,https://www.walleniushundar.se,,google_maps,,073-891 50 65,serpapi_google_maps
Baggebo Hundcenter,Alingsås,Västra Götalands län,info@baggebohundcenter.se,https://www.baggebohundcenter.se,https://www.facebook.com/baggebohundcenter,google_maps,441 91 Alingsås,073-319 53 48,serpapi_google_maps
Alingsås Hundkapplöpning,Alingsås,Västra Götalands län,tavlingsledare.sda.ghk@gmail.com,http://www.hundkapp.net,,google_maps,"Mariedalsvägen 35, 441 41 Alingsås",,serpapi_google_maps
Hundens Dagis,Sollebrunn,Västra Götalands län,info@hundensdagis.se,http://www.hundensdagis.se,,google_maps,"Holmängsvägen 51, C/o Larsson, 466 95 Sollebrunn",070-690 53 50,serpapi_google_maps
Alingsås Hundarena-Hunddagis,Alingsås,Västra Götalands län,alingsas@goteborgshunddagis.se,https://goteborgshunddagis.se,https://www.facebook.com/GoteborgsHunddagis,google_maps,"Verkstadsgatan 3, 441 57 Alingsås",076-325 81 63,serpapi_google_maps
Annas Hundsalong,Nossebro,Västra Götalands län,anlishundhalsa@gmail.com,https://bokahundtrim.se/companies/annas-hundsalong,,google_maps,"Bäreberg, 465 93 Nossebro",070-779 71 56,serpapi_google_maps
Mettes Hundtrim,Alingsås,Västra Götalands län,,https://swemaps.org/details/mettes-hundtrim-ChIJQ2T,,google_maps,"Jungmansgatan 1F, 441 39 Alingsås",0322-105 61,serpapi_google_maps
Klintens Hundtrim,Alingsås,Västra Götalands län,,,,google_maps,"Korpabergsvägen 13, 441 41 Alingsås",070-264 95 05,serpapi_google_maps
Hundcenter Ådi & Gänget,Lidköping,Västra Götalands län,kundtjanst@adioganget.se,https://adioganget.se,https://www.facebook.com/adiochganget,google_maps,"Wennerbergsvägen 51, 531 40 Lidköping",0510-229 00,serpapi_google_maps
Skaraskogens hundpensionat,Lundsbrunn,Västra Götalands län,,,,google_maps,"Ledsjö Elfvik 1, 533 92 Lundsbrunn",0511-574 00,serpapi_google_maps
Mariestads Hundpensionat,Mariestad,Västra Götalands län,,,,google_maps,"Ek 3, 542 94 Mariestad",0501-330 43,serpapi_google_maps
Kelly's Kennel,Norge,Västra Götalands län,kellys@live.no,http://kellyskennel.no,https://www.facebook.com/KellysKennel,google_maps,"Bjørgeveien 111, 4748 Rysstad, Norge",+47 98 83 33 64,serpapi_google_maps
Cinas hunddagis,Lidköping,Västra Götalands län,,http://www.cinashunddagis.dinstudio.se,,google_maps,"ÖDEGÅRDEN, 531 96 Lidköping",070-485 77 90,serpapi_google_maps
Lidköpings Brukshundklubb,Vinninga,Västra Götalands län,specialsok@lidkopingbk.se,http://www.lidkopingbk.se,,google_maps,"JYCKEBO, 531 91 Vinninga",072-388 04 08,serpapi_google_maps
Hundrastgård Margretelund,Lidköping,Västra Götalands län,kommun@lidkoping.se,https://lidkoping.se/bygga-bo-och-miljo/boende-bostader-och-tomter/bostad-halsa-och-trivsel/hundrastgard,https://www.facebook.com/motesplatserseniorer,google_maps,"Svartebäcksgatan 13, 531 38 Lidköping",,serpapi_google_maps
Sanna's Hundsalong,Lidköping,Västra Götalands län,kontakt@sannashundsalong.se,https://www.sannashundsalong.se,https://www.facebook.com/profile.php,google_maps,"Framnäs Köpcentrum, Framnäsvägen 1, 531 60 Lidköping",076-031 11 71,serpapi_google_maps
Norra Kedums Hundcenter,Lidköping,Västra Götalands län,norrakedumshundcenter@gmail.com,https://norrakedumshundcenter.se,https://facebook.com/norrakedumshundcenter,google_maps,"Norra Kedum Gröneberg 7, 531 97 Lidköping",070-941 62 63,serpapi_google_maps
Håfveleds kennel,Kungälv,Västra Götalands län,viviann.hellberg@gmail.com,http://hafveleds.se/mellanpudel.html,,google_maps,"Rollsbovägen 13, 442 40 Kungälv",070-972 48 37,serpapi_google_maps
"Anjediamond`s Hundcenter, Kungälv",Ytterby,Västra Götalands län,jessica@anjediamonds.se,http://www.anjediamondshundcenter.se,,google_maps,"Valnäsgatan 4, 442 52 Ytterby",070-773 07 29,serpapi_google_maps
Kennel Ensemble,Kungälv,Västra Götalands län,anki@bracco.se,http://bracco.se/contact.html,,google_maps,"Sandvadet 15, 442 90 Kungälv",076-136 13 94,serpapi_google_maps
Kayogården Hundpensionat - Hundpensionat Kungälv,Romelanda,Västra Götalands län,info@kayogarden.se,https://www.kayogarden.se,,google_maps,"Gömmet 110, 442 92 Romelanda",073-328 00 22,serpapi_google_maps
Lady o. Lufsen Hundtrim,Kungälv,Västra Götalands län,,https://www.eniro.se/lady+o.+lufsen+hundtrim+kung%C3%A4lv/14960809/firma,,google_maps,"Vikingagatan 2C, 442 36 Kungälv",070-949 63 42,serpapi_google_maps
Hundlyckan,Kungälv,Västra Götalands län,hund-lyckan@hotmail.com,http://www.hund-lyckan.com,http://www.facebook.com/vardagslydnadskurser,google_maps,"Tvetgatan 106, 442 33 Kungälv",073-443 96 49,serpapi_google_maps
Kungälvs Brukshundklubb,Kareby,Västra Götalands län,styrelsen@kungalvbk.com,http://www.kungalvbk.com,https://www.facebook.com/kungalvbhk,google_maps,"Prästvägen 570, 442 93 Kareby",,serpapi_google_maps
Fyrfotagården,Ytterby,Västra Götalands län,danjou400@gmail.com,http://www.fyrfotagarden.se,,google_maps,"BREDSTEN 400, 442 94 Ytterby",070-869 26 81,serpapi_google_maps
Dogman and friends,Älvängen,Västra Götalands län,,https://dogman.se/store-detail/dogman-and-friends-alvangen,https://facebook.com/Dogmanalvangen,google_maps,"Svenstorpsvägen 19, 446 38 Älvängen",0303-37 35 00,serpapi_google_maps
Kungälvs Hundpark,Kungälv,Västra Götalands län,,,,google_maps,"Simbadsgatan 1, 442 35 Kungälv",,serpapi_google_maps
Reka’s Hundsalong (gamla RTD Hundvård),Kungälv,Västra Götalands län,,http://www.rtdhundvard.se,,google_maps,"Västra Gatan 59, 442 31 Kungälv",073-947 39 50,serpapi_google_maps
Up and Run Hundarena,Kungälv,Västra Götalands län,,,,google_maps,"Filaregatan 19, 442 34 Kungälv",,serpapi_google_maps
Diamonds of Åsum,Kristianstad,Skåne län,,,,google_maps,"Katrinas väg 10, 291 63 Kristianstad",076-893 73 50,serpapi_google_maps
Kennel Angsmo's,Kristianstad,Skåne län,,https://www.angsmo.se,,google_maps,"Växthusvägen 1, 291 58 Kristianstad",044-10 12 18,serpapi_google_maps
Balsby Hundhotell & Dagis,Kristianstad,Skåne län,,,,google_maps,"Östergårdsvägen 86, 291 94 Kristianstad",,serpapi_google_maps
"Rya Foder & Djurhotell AB Kristianstad med varumärket ""U Design""",Tollarp,Skåne län,ryafoodhot@gmail.com,http://www.ryafoderdjurhotell.se,,google_maps,"Rya byväg 159, 298 91 Tollarp",076-878 78 21,serpapi_google_maps
Fågelängens Husdjurspensionat,Kristianstad,Skåne län,,http://www.fagelangens.se,,google_maps,"Snårarpsvägen 48, 291 65 Kristianstad",044-22 85 38,serpapi_google_maps
Kristianstads Brukshundklubb,Fjälkinge,Skåne län,,https://www.kristianstadsbk.se,,google_maps,"Oredslundsvägen, 291 69 Fjälkinge",,serpapi_google_maps
Dogman and friends,Kristianstad,Skåne län,,https://dogman.se/store-detail/dogman-and-friends-kristianstad-harlov,https://www.facebook.com/kristianstadzoologiska,google_maps,"Jochums v 14, 291 59 Kristianstad",044-300 00 30,serpapi_google_maps
Kennel Honeytaste,Östra Sönnarslöv,Skåne län,,http://honeytaste.se,,google_maps,"Gretelundsvägen 281, 298 96 Östra Sönnarslöv",070-346 64 33,serpapi_google_maps
Kennel Sub Terram,Smedstorp,Skåne län,ulrika@subterram.com,http://www.subterram.com,,google_maps,"Gårdlösa Brogård, 273 98 Smedstorp",073-817 22 30,serpapi_google_maps
Lottas Hunddagis,Kristianstad,Skåne län,,http://www.lottasvovvar.hundpoolen.se,,google_maps,"Amaryllisvägen 1, 291 50 Kristianstad",,serpapi_google_maps
Hundklippning Kristianstad,Kristianstad,Skåne län,,,,google_maps,"Hjalmar Söderbergs väg 10, 291 45 Kristianstad",,serpapi_google_maps
Hundrastgård Charlottenborg,Kristianstad,Skåne län,,,,google_maps,"Hasselvägen 41, 291 60 Kristianstad",,serpapi_google_maps
Amirace Hundartiklar & Söderslätts Hundtjänst,Trelleborg,Skåne län,kennel@amirace.se,http://www.amirace.se,,google_maps,"Mellanköpingevägen 187, 231 91 Trelleborg",070-954 84 00,serpapi_google_maps
Dogman and friends,Trelleborg,Skåne län,,https://dogman.se/store-detail/dogman-and-friends-trelleborg-city,https://www.facebook.com/dogmantrelleborg,google_maps,"Algatan 4, 231 42 Trelleborg",0410-30 19 20,serpapi_google_maps
ParadisGårdens Hundpensionat och Hunddagis,Trelleborg,Skåne län,nathapettersson@gmail.com,http://www.paradisgarden.hundpoolen.se,,google_maps,"Värlingevägen 2-26, 231 94 Trelleborg",073-438 37 09,serpapi_google_maps
Somollis kennel,Trelleborg V,Skåne län,,,,google_maps,Trelleborg V,070-633 22 25,serpapi_google_maps
Black and Buffs Hundpensionat och Hunddagis,Trelleborg,Skåne län,,http://blackandbuffskennel.dinstudio.se,,google_maps,"Åkarpsvägen 230-0 Trelleborg, 231 91 Trelleborg",073-332 40 04,serpapi_google_maps
Trelleborgs Brukshundklubb,Trelleborg,Skåne län,kansliet@trelleborgsbrukshundklubb.se,http://trelleborgsbrukshundklubb.se,,google_maps,"Gislövs strandväg 209, 231 92 Trelleborg",,serpapi_google_maps
Trelleborg Hundarena,Trelleborg,Skåne län,,,,google_maps,"Lastvägen 11, 231 62 Trelleborg",,serpapi_google_maps
