namn,stad,lan,email,hemsida,facebook,kalla,raw_address,phone,raw_source
Bergsängarnas Hundpensionat och Kattpensionat,Skellefteå,Västerbottens län,anettemckie@gmail.com,http://www.hundpensionat.eu,https://www.facebook.com/bergsangarnashundpensionat,google_maps,"Gunsenvägen 39, 931 54 Skellefteå",073-021 25 73,serpapi_google_maps
TryggaHundar Skellefteå,Skellefteå,Västerbottens län,info@tryggahundarskelleftea.se,https://www.tryggahundarskelleftea.se,https://facebook.com/tryggahundarskelleftea,google_maps,"Anbudsgatan 12, 931 57 Skellefteå",073-057 96 50,serpapi_google_maps
Skellefteå Paws,Skellefteå,Västerbottens län,,https://swedmapi.org/details/skellefte-paws-ChIJHcc,,google_maps,"Anbudsgatan 3, 931 57 Skellefteå",,serpapi_google_maps
Änglahundar Och Häxkatter,Härnösand,Västernorrlands län,,https://www.facebook.com/%C3%84nglahundar-H%C3%A4xkatter-248702091882657,,google_maps,"Sälstensgränd 30, 871 33 Härnösand",070-233 40 18,serpapi_google_maps
AMNIS HUNDHUS Härnösand,Härnösand,Västernorrlands län,sodraberget@amnishundhus.se,https://www.amnishundhus.se,https://www.facebook.com/amnishundhussodraberget,google_maps,"Varvsgatan 8, 871 45 Härnösand",076-763 07 66,serpapi_google_maps
Hundkojans dagis och pensionat,Älandsbro,Västernorrlands län,svedje@telia.com,http://www.hundkojan.net,http://www.facebook.com/Hundkojan-247292018755417,google_maps,"Svedje 125, 871 95 Älandsbro",073-817 49 48,serpapi_google_maps
Gårdsbackens Hundcenter,Örnsköldsvik,Västernorrlands län,gardsbacken@telia.com,http://gardsbacken.se,https://www.facebook.com/Gardsbacken,google_maps,"Västergundsjö 127, 891 92 Örnsköldsvik",070-659 71 99,serpapi_google_maps
S,Örnsköldsvik,Västernorrlands län,,,,google_maps,"Första Långgatan 1, 891 60 Örnsköldsvik",,serpapi_google_maps
Bettans Hundpensionat,Bjästa,Västernorrlands län,,,,google_maps,"SKRIKE 103, 893 92 Bjästa",,serpapi_google_maps
Lomsjögården,Örnsköldsvik,Västernorrlands län,,http://www.lomsjogarden.com,,google_maps,,,serpapi_google_maps
Flatham´s Kennel,Piteå,Norrbottens län,flathams@telia.com,http://www.flathams.com/kontakt.htm,,google_maps,"Bölebomsvägen 36, 941 91 Piteå",0911-622 00,serpapi_google_maps
Hundvis Dagis & Skola,Piteå,Norrbottens län,info@hundvis.se,https://www.hundvis.se,http://www.facebook.com/Hundvis-Hundskola-133525296694179,google_maps,"Yrkesvägen 34a, 944 72 Piteå",070-632 49 79,serpapi_google_maps
Kennel Odd Polly,Piteå,Norrbottens län,,,,google_maps,"Finlandiagränd, 941 52 Piteå",0911-195 45,serpapi_google_maps
Kennel Bennstaff,Öjebyn,Norrbottens län,,,,google_maps,"ÄLVSTRAND 3, 943 33 Öjebyn",073-847 85 05,serpapi_google_maps
Trygga Tassar,Norrtälje,Stockholms län,,,,google_maps,"Drottning Kristinas väg 59, 761 42 Norrtälje",070-944 90 90,serpapi_google_maps
Penningby hunddagis & hotell,Norrtälje,Stockholms län,penningbyhund@hotmail.com,http://www.penningbyhund.se,,google_maps,"Länna Väsby, 761 93 Norrtälje",076-883 52 97,serpapi_google_maps
Sigtuna Hundhus,Sigtuna,Stockholms län,cissi@sigtunahundhus.se,http://sigtunahundhus.se,,google_maps,"Wenngarn, 193 38 Sigtuna",070-427 48 80,serpapi_google_maps
Hundraprocenthund - Hundkurser,Sigtuna,Stockholms län,info@hundraprocenthund.se,http://www.hundraprocenthund.se,https://www.facebook.com/hundraprocenthund,google_maps,"Anunds väg 1, 193 40 Sigtuna",076-202 82 44,serpapi_google_maps
"Vital Hund, hundfysioterapeut",Märsta,Stockholms län,,http://vitalhund.se,,google_maps,"Trävaruvägen 19, 195 92 Märsta",070-564 46 58,serpapi_google_maps
Vita husets hundpensionat,Märsta,Stockholms län,,http://www.vitahusets.se,https://www.facebook.com/Vitahusetshundochkattpensionat,google_maps,"Trost 226, 195 93 Märsta",,serpapi_google_maps
Touch The Stars,Rosersberg,Stockholms län,cecilia@touchthestars.se,https://touchthestars.se,https://www.facebook.com/touchthestarskennel,google_maps,"Sälnaberg 553, 195 96 Rosersberg",070-888 18 91,serpapi_google_maps
Skråmstas kennel,Sigtuna,Stockholms län,,,,google_maps,"Hälgesta 201, 193 91 Sigtuna",08-590 707 15,serpapi_google_maps
Hund och Kattpensionat Vallaren HB,Vallentuna,Stockholms län,,,,google_maps,"Gällstavägen 12A, 186 92 Vallentuna",08-510 231 32,serpapi_google_maps
Västergården AB,Vallentuna,Stockholms län,,https://www.vastergardens-hundcenter.se,,google_maps,"Gällstavägen 21, 186 92 Vallentuna",072-180 13 58,serpapi_google_maps
Hunddagis Tusen Tassar,Upplands Väsby,Stockholms län,info@tusentassar.se,http://tusentassar.se,,google_maps,"Sandavägen 51, 194 63 Upplands Väsby",073-074 68 62,serpapi_google_maps
Acquilas Hunddagis,Kungsängen,Stockholms län,,http://www.hunddagis.nu,,google_maps,"Almare-stäkets allé 2, 196 91 Kungsängen",08-783 07 28,serpapi_google_maps
Selmas Hundcenter,Åkersberga,Stockholms län,info@selmashundcenter.se,http://www.selmashundcenter.se,https://facebook.com/selmashundcenter,google_maps,"Rallarvägen 43, 184 40 Åkersberga",070-480 68 99,serpapi_google_maps
Sannas hundpensionat,Ljungbyhed,Stockholms län,sannahundpensionat@gmail.com,https://www.sannashundpensionat.se,,google_maps,"Anderstorp 4982, 264 54 Ljungbyhed",070-822 47 93,serpapi_google_maps
Stockholms Hundsportcentrum AB,Upplands Väsby,Stockholms län,info@stockholmshundsportcentrum.se,http://stockholmshundsportcentrum.se,https://www.facebook.com/stockholmshundsportcentrum,google_maps,"Runsavägen 10, 194 91 Upplands Väsby",070-292 29 20,serpapi_google_maps
Hundrastgård,Upplands Väsby,Stockholms län,,,,google_maps,"Hagvägen 2K, 194 40 Upplands Väsby",,serpapi_google_maps
Barkedahlshundcenter,Upplands Väsby,Stockholms län,,http://barkedahlshundcenter.se,,google_maps,"Mälarvägen 204, 194 91 Upplands Väsby",070-471 63 58,serpapi_google_maps
Skogsdungens hunddagis tyresö,Tyresö,Stockholms län,info@skogsdungenshunddagis.com,http://xn--skogsdungenshunddagistyres-1vc.se,,google_maps,135 55 Tyresö,073-502 52 52,serpapi_google_maps
Tyresö Hunddagis,Tyresö,Stockholms län,,https://www.hunddagistyreso.se,,google_maps,"Strömfallsvägen 13B, 135 49 Tyresö",072-932 78 17,serpapi_google_maps
Hundblick,Tyresö,Stockholms län,hundblick@mail.com,https://www.hundblick.se,http://www.facebook.com/HundBlick-318593148159349,google_maps,"Siriusvägen 12, 135 47 Tyresö",076-369 82 50,serpapi_google_maps
Ego Dog.s Family and Friends,Tyresö,Stockholms län,familyandfriends@egodogs.se,https://familyandfriends.egodogs.se,,google_maps,"Tegvägen 18, 135 53 Tyresö",073-200 19 60,serpapi_google_maps
Tassa Tryggt AB,Älta,Stockholms län,hunddagis@tassatryggt.se,https://www.tassatryggt.se,https://www.facebook.com/maggiesfarm.hunddagis/photos,google_maps,"Lovisedalsvägen 166B, 138 39 Älta",070-441 36 38,serpapi_google_maps
Guldhunden,Skogås,Stockholms län,asa.guldhunden@live.se,http://www.guldhunden.se,http://www.facebook.com/guldhunden,google_maps,"Skogås Torgväg 2, 142 30 Skogås",076-769 51 17,serpapi_google_maps
Dog Valley Hunddagis,Tyresö,Stockholms län,,,,google_maps,,,serpapi_google_maps
Canopus Hundcenter,Gustavsberg,Stockholms län,kontakt@canopushundcenter.se,http://canopushundcenter.se,https://www.facebook.com/canopushundcenter,google_maps,"Gustavsbergs centrum, 134 30 Gustavsberg",070-886 43 09,serpapi_google_maps
RMS Hundcenter AB,Åkersberga,Stockholms län,,https://rmshundcenter.se,https://www.facebook.com/rmshundcenter,google_maps,"Stora Säby Gård, 184 42 Åkersberga",08-540 228 47,serpapi_google_maps
Ninas vovvar,Åkersberga,Stockholms län,info@ninasvovvar.se,http://www.ninasvovvar.se,https://www.facebook.com/ninasvovvar,google_maps,"Murgrönevägen 6, 184 35 Åkersberga",076-254 54 55,serpapi_google_maps
Åkersberga Hundcenter,Åkersberga,Stockholms län,,,,google_maps,"Backsippevägen 16, 184 35 Åkersberga",073-551 93 71,serpapi_google_maps
Hannas Hundlycka,Åkersberga,Stockholms län,ladanshundtraning@gmail.com,http://www.hannashundlycka.se,https://facebook.com/search/top,google_maps,"Poppelvägen, 184 43 Åkersberga",073-342 33 18,serpapi_google_maps
Boda Djurcenter,Åkersberga,Stockholms län,,,,google_maps,"Finnkärrsvägen 17, 184 93 Åkersberga",073-805 08 94,serpapi_google_maps
Vaxholms hundpensionat,Vaxholm,Stockholms län,johanna@rudemyr.se,http://www.vaxholmshundpensionat.se,,google_maps,"Västerskogsvägen 19, 185 94 Vaxholm",073-563 13 74,serpapi_google_maps
Kennel Itanema,Åkersberga,Stockholms län,therese@itanema.se,https://www.itanema.se,,google_maps,"Syrsavägen 4C, 184 38 Åkersberga",073-985 44 95,serpapi_google_maps
Kennel Carhartt,Åkersberga,Stockholms län,,https://www.facebook.com/kennelcarhartt,,google_maps,"TRYFFELVÄGEN 5, 184 34 Åkersberga",070-974 36 08,serpapi_google_maps
ENA Hundcenter,Enköping,Uppsala län,enahundcenter@hotmail.com,http://enahundcenter.se,https://www.facebook.com/enahundcenterenkoping,google_maps,"Magasinsgatan 16, 749 35 Enköping",070-574 43 81,serpapi_google_maps
Apans Hundpensionat,Enköping,Uppsala län,,,,google_maps,"TILLINGE SKINNA 8, 745 94 Enköping",070-632 91 99,serpapi_google_maps
Pyttelitet Pensionat,Enköping,Uppsala län,info@anatom.nu,http://www.anatom.nu/hundpensionat,https://www.facebook.com/anatomrehab,google_maps,"TILLINGE VELA 19, 745 94 Enköping",,serpapi_google_maps
Härkeberga Hund- & Katthotell,Enköping,Uppsala län,kontakt@harkebergahundhotell.se,https://www.harkebergahundhotell.se,https://www.facebook.com/harkebergahundhotell,google_maps,"Härkeberga, 745 96 Enköping",070-550 41 03,serpapi_google_maps
Anatom Hundrehab,Enköping,Uppsala län,info@anatom.nu,https://www.anatom.nu,https://www.facebook.com/anatomrehab,google_maps,"Tillinge Vela 19, 745 94 Enköping",,serpapi_google_maps
Becketorp Hunddagis & Pensionat,Nyköping,Södermanlands län,,http://www.becketorp.se,,google_maps,"TUNA BÄCKETORP 1, 611 95 Nyköping",073-377 88 14,serpapi_google_maps
Starx AB Hundcenter,Nyköping,Södermanlands län,starx.hc@gmail.com,http://starxhundcenter.se,https://www.facebook.com/people/Starx-Hundcenter/61562509627898,google_maps,"Propellervägen 4, 611 64 Nyköping",072-968 44 04,serpapi_google_maps
Jojna,Stockholm,Södermanlands län,support@jojna.com,https://jojna.com,https://www.facebook.com/jojnaapp,google_maps,"Pappa AB, Kivra: 559065 3993, 106 31 Stockholm",010-330 66 50,serpapi_google_maps
Sättertorps Hundpensionat,Nyköping,Södermanlands län,info@sattertorp.se,http://www.sattertorp.se,,google_maps,"Lilla Koppartorp 1, 611 94 Nyköping",070-877 24 50,serpapi_google_maps
Trapp Hundcoach,Nyköping,Södermanlands län,caniscoach@gmail.com,http://www.caniscoach.se,,google_maps,"Allahelgona Karlberg Svanstalöt 1, 611 94 Nyköping",076-145 57 41,serpapi_google_maps
Nyköpings Hundrastgård,Nyköping,Södermanlands län,tekniska.divisionen@nykoping.se,https://www.nykoping.se/uppleva--gora/idrott-motion-och-friluftsliv/hundrastgard,https://www.facebook.com/nykopingskommun,google_maps,"Dragonvägen 7, 611 35 Nyköping",0155-24 88 00,serpapi_google_maps
Irish Sunbeams,Nyköping,Södermanlands län,,https://www.instagram.com/elinsundqvisttt,,google_maps,"Vadaregången, 611 63 Nyköping",076-195 32 30,serpapi_google_maps
Lillemans Hundcenter HB,Nyköping,Södermanlands län,,,,google_maps,"Propellervägen 4, 611 64 Nyköping",0155-21 63 78,serpapi_google_maps
Nyköpings hunddagis,Nyköping,Södermanlands län,,,,google_maps,"Jupitervägen 23, 611 60 Nyköping",,serpapi_google_maps
Heta Hundars Hunddagis HB,Katrineholm,Södermanlands län,,,,google_maps,"Grevegatan 6, 641 30 Katrineholm",076-346 49 30,serpapi_google_maps
Happy Tails Hunddagis,Katrineholm,Södermanlands län,happytails.hunddagis@gmail.com,http://happytailshunddagis.se,,google_maps,"Dalvägen 13C, 641 53 Katrineholm",073-082 55 49,serpapi_google_maps
Cösters Hunddagis AB,Katrineholm,Södermanlands län,,,,google_maps,"Torggatan 1B, 641 51 Katrineholm",0150-150 00,serpapi_google_maps
Grevens Hunddagis,Katrineholm,Södermanlands län,grevenshunddagis@hotmail.com,https://grevens-hunddagis-katrineholm.webnode.se,https://www.facebook.com/GrevensHunddagisKatrineholm,google_maps,"Grevegatan 6, 641 30 Katrineholm",072-851 06 97,serpapi_google_maps
TPs Hundbutik 2.0 i Katrineholm,Katrineholm,Södermanlands län,tpshundbutik@hotmail.se,http://tpshundbutik.se,,google_maps,"Mejerigatan 11, 641 39 Katrineholm",076-416 23 73,serpapi_google_maps
Kennel Fornix,Katrineholm,Södermanlands län,,,,google_maps,"Anna-Karin Widén, Duvslaget 1, 641 35 Katrineholm",0150-596 98,serpapi_google_maps
Ingela och Griffisarna,Katrineholm,Södermanlands län,,http://www.ingelaochgriffisarna.se,https://www.facebook.com/profile.php,google_maps,"Videvägen 26, 641 49 Katrineholm",070-858 88 88,serpapi_google_maps
Solens Lyckotassar,Strängnäs,Södermanlands län,info@solenslyckotassar.se,http://www.solenslyckotassar.se,https://www.facebook.com/solenslyckotassar,google_maps,"Eldsundviken Byggnad 234, 645 35 Strängnäs",072-045 13 17,serpapi_google_maps
Strängnäs Hundvård & Hundpensionat,Strängnäs,Södermanlands län,,,,google_maps,"Fogdö Liljelund 2, 645 92 Strängnäs",070-557 05 77,serpapi_google_maps
Askegårdens Hunddagis,Vadstena,Östergötlands län,askegardens@gmail.com,http://www.aghf.se,https://www.facebook.com/askegardenshunddagis,google_maps,"Aska 123, 592 94 Vadstena",0143-55 20 07,serpapi_google_maps
Normlösa lyckevallen hundpensionat,Skänninge,Östergötlands län,,http://mixalex.com,https://www.facebook.com/profile.php,google_maps,596 93 Skänninge,,serpapi_google_maps
Hundiagården,Motala,Östergötlands län,info@hundia.se,http://www.hundia.se,https://www.facebook.com/HUNDIAhundskola,google_maps,"Eriksbergsgatan 1A, 591 45 Motala",076-416 06 22,serpapi_google_maps
Motala Hundrastgård,Motala,Östergötlands län,,,,google_maps,"Kråkrisvägen 20, 591 55 Motala",,serpapi_google_maps
Hundhuset Ekenäs,Borensberg,Östergötlands län,oakshoots@telia.com,http://www.oakshoots.se,https://sv-se.facebook.com/HundhusetEkenas,google_maps,"Klockrikevägen 421, 591 78 Borensberg",073-045 88 58,serpapi_google_maps
Motala Hundsällskap,Motala,Östergötlands län,hundsallskapet@gmail.com,http://www.hundsallskapet.se,,google_maps,"Fallstugevägen, 591 96 Motala",070-659 44 07,serpapi_google_maps
Kennel Happy Queens,Motala,Östergötlands län,,http://www.kennelhappyqueens.com,,google_maps,"Kastbergavägen 9, 591 95 Motala",076-162 38 99,serpapi_google_maps
Netascavalier,Motala,Östergötlands län,netascavalier@yahoo.se,http://www.netascavalier.se/index.php/kontakta-oss,,google_maps,"Södra Herrgårdsgatan 33, 591 32 Motala",0141-21 33 66,serpapi_google_maps
Kennel Stenseiten,Motala,Östergötlands län,lapphund@stenseiten.se,http://www.stenseiten.se,,google_maps,"Pärlvägen 5, 591 72 Motala",072-844 22 28,serpapi_google_maps
Rosettasweets Kennel,Motala,Östergötlands län,,,,google_maps,"Södra Herrgårdsgatan 31, 591 32 Motala",073-201 77 64,serpapi_google_maps
Hundhamn,Mjölby,Östergötlands län,,http://www.hundhamn.se,,google_maps,"Sörby Gård 2, 595 34 Mjölby",079-335 75 37,serpapi_google_maps
Motala Brukshundklubb,Motala,Östergötlands län,,http://www.motalabrukshundklubb.se,,google_maps,"Offerby Övergården 104, 591 96 Motala",,serpapi_google_maps
Finspångs Hundpark,Finspång,Östergötlands län,kommun@finspang.se,https://finspang.se/kulturochfritid/idrottmotionochfriluftsliv/spontanindrott/hundpark.4.5b01cf371748b406efbbbc1.html,https://www.facebook.com/finspangskommun,google_maps,"Grosvadsvägen, 612 41 Finspång",,serpapi_google_maps
Husses Kennel,Finspång,Östergötlands län,,http://husses.se,,google_maps,"Hälla 4 Lilla Vrå, 612 95 Finspång",073-826 99 17,serpapi_google_maps
Bernervillans Kennel,Finspång,Östergötlands län,,http://www.bernervillan.se,,google_maps,"Örebrovägen 80, 612 94 Finspång",0122-600 12,serpapi_google_maps
Nöbbele hundpensionat I Värnamo,Värnamo,Jönköpings län,bokning@nobbelehundpensionat.se,https://www.nobbelehundpensionat.se,,google_maps,"Nöbbele Byagård 5, 331 97 Värnamo",,serpapi_google_maps
Hunden på Lunden,Värnamo,Jönköpings län,,https://hundpensionat-varnamo.se,,google_maps,"Ljusseveka Lunden 1, 331 34 Värnamo",070-561 39 21,serpapi_google_maps
Mölleskog kennel,Fryele,Jönköpings län,molleskogs@hotmail.com,http://www.molleskogskennel.se,,google_maps,"7438+5G, 331 96 Fryele",,serpapi_google_maps
Chapong´s Kennel,Värnamo,Jönköpings län,,,,google_maps,"Bolavägen 89, 331 53 Värnamo",0370-126 69,serpapi_google_maps
Värnamo Brukshundsklubb,Värnamo,Jönköpings län,,https://swenavi.org/details/vrnamo-brukshundsklubb-ChIJLR7,,google_maps,"SÖRSJÖ 2, 331 91 Värnamo",,serpapi_google_maps
Kennel Nobis,Värnamo,Jönköpings län,,https://naviswbusiness.org/details/kennel-nobis-ChIJAQA,,google_maps,"Smultronvägen 23, 331 42 Värnamo",0370-474 81,serpapi_google_maps
Nässjö kommun Hunddagis,Nässjö,Jönköpings län,,,,google_maps,"Hantverksgatan 7, 571 34 Nässjö",0380-51 83 97,serpapi_google_maps
Brittalisas Hunddagis,Vetlanda,Jönköpings län,info@brittalisashunddagis.se,http://www.brittalisashunddagis.se,https://www.facebook.com/pages/BrittaLisas-Hunddagis/699717580096520,google_maps,"Lillegårdsvägen 12, 574 93 Vetlanda",,serpapi_google_maps
Amis hunddagis och pensionat,Vetlanda,Jönköpings län,,,,google_maps,"KARLSJÖ SÄTERI 2, 574 91 Vetlanda",070-273 74 54,serpapi_google_maps
Hunddagiset Tassen I Tranås,Tranås,Jönköpings län,,,,google_maps,"Svartågatan 16, 573 34 Tranås",,serpapi_google_maps
Ljungby Hunddagis,Ljungby,Kronobergs län,,,,google_maps,"Myrebo, 341 96 Ljungby",070-360 70 89,serpapi_google_maps
Ljungby Hundhälsa,Ljungby,Kronobergs län,kontakt@ljungbyhundhalsa.se,http://www.ljungbyhundhalsa.se,https://www.facebook.com/ljungbyhundhalsa,google_maps,"Ringvägen 9, 341 32 Ljungby",070-201 61 80,serpapi_google_maps
Petite,Östra Ljungby,Kronobergs län,,,,google_maps,"Åsbogatan 1, 264 71 Östra Ljungby",070-526 29 29,serpapi_google_maps
Donnes Hundtjänst,Ljungby,Kronobergs län,,http://www.donnes.se,https://www.facebook.com/donneshund,google_maps,"Drottninggatan 8, 341 44 Ljungby",070-569 44 76,serpapi_google_maps
Hjortagården,Munka-Ljungby,Kronobergs län,amalia@mednaturen.com,http://www.mednaturen.com,,google_maps,"Tåstarps byaväg 49, 266 92 Munka-ljungby",070-966 66 67,serpapi_google_maps
Eskilsgårds Kennel,Hamneda,Kronobergs län,,,,google_maps,"Ivla 4, 341 75 Hamneda",,serpapi_google_maps
Ljungby Hundklubb,Ljungby,Kronobergs län,,http://www.ljungbyhundklubb.com,https://www.facebook.com/ljungbyhundklubb,google_maps,"Myrebo, 341 91 Ljungby",070-256 93 57,serpapi_google_maps
Fröken Agnes Kattpensionat,Munka-Ljungby,Kronobergs län,info@frokenagnes.se,http://frokenagnes.se,https://www.facebook.com/frokenagneskattpensionat,google_maps,"Aggarpsvägen 39, 266 94 Munka-ljungby",070-483 84 43,serpapi_google_maps
Jennies hundsalong,Ljungby,Kronobergs län,jennieshundsalong@gmail.com,http://www.jennieshundsalong.com,https://www.facebook.com/Jennies-Hundsalong-110065001426928,google_maps,"Kånnavägen 11, 341 31 Ljungby",079-359 77 97,serpapi_google_maps
Axtorps Hundskola,Munka-Ljungby,Kronobergs län,hillevi@axtorpshundskola.se,http://www.axtorpshundskola.se,https://www.facebook.com/axtorpshundskola,google_maps,"Skelderhusvägen 189, 266 94 Munka-ljungby",,serpapi_google_maps
KLICKA HUNDEN - Hunddagis,Karlskrona,Blekinge län,klickahunden@gmail.com,https://klickahunden.se,https://www.facebook.com/klickahunden,google_maps,"Järavägen 8, 371 50 Karlskrona",070-556 30 22,serpapi_google_maps
Hundkojan,Karlskrona,Blekinge län,hundkojankarlskrona@gmail.com,https://hundkojankarlskrona.se,https://www.facebook.com/hundkojan,google_maps,"Nickelvägen 1, 371 50 Karlskrona",0455-60 60 95,serpapi_google_maps
Grönadals hunddagis,Nättraby,Blekinge län,gronadalshunddagis@outlook.com,https://www.hunddagisnattraby.se,https://www.facebook.com/Gronadalshunddagis,google_maps,"Ekdalavägen 9, 373 32 Nättraby",076-644 43 82,serpapi_google_maps
Karlskrona hunddagis,Karlskrona,Blekinge län,,,,google_maps,371 91 Karlskrona,0455-30 30 00,serpapi_google_maps
Askegårdens Djurservice,Holmsjö,Blekinge län,,http://www.askegarden.nu,,google_maps,"Bakareboda 635, 373 38 Holmsjö",076-127 96 63,serpapi_google_maps
Nelly's Hundpensionat och Rehab,Torsås,Blekinge län,mail@demolink.org,http://www.nellyshundpensionat.se,https://www.facebook.com/nellyshundpensionatochrehab,google_maps,"Norra Tångvägen 30, 385 99 Torsås",073-157 93 50,serpapi_google_maps
Nya Ronneby Hunddagis,Ronneby,Blekinge län,,https://www.facebook.com/nyaronnebyhunddagis,,google_maps,"Sörbyvägen 41, 372 31 Ronneby",079-019 30 95,serpapi_google_maps
Gunillas Hundkurser,Tving,Blekinge län,gunilla@hundkurser.com,http://www.hundkurser.com,,google_maps,"Gunnetorp 101, 373 40 Tving",073-953 47 77,serpapi_google_maps
Sussies Hund & Kattpensionat,Asarum,Blekinge län,sussie@sussieshundpensionat.se,http://www.sussieshundpensionat.se,,google_maps,"Torarpsvägen 337, 374 54 Asarum",070-382 27 90,serpapi_google_maps
Havsgårdens Hundpensionat,Sölvesborg,Blekinge län,,http://www.havsgarden.se,,google_maps,"Furumovägen 190 -9, 294 92 Sölvesborg",070-624 41 84,serpapi_google_maps
mammahund,Karlskrona,Blekinge län,info@mammahund.se,https://mammahund.se,https://www.facebook.com/mammahund,google_maps,,073-518 43 61,serpapi_google_maps
Blekinge Kennelklubb,Karlskrona,Blekinge län,,https://www.skk.se/bkk,,google_maps,"Hagtornsvägen 27, 371 48 Karlskrona",0455-843 15,serpapi_google_maps
Kennel Glädjeruset,Fridlevstad,Blekinge län,ebbasmatte77@gmail.com,https://www.kennelgladjeruset.se/kurser-workshops/kurs,http://www.facebook.com/ebbasmatte,google_maps,"Bränteknuva, 373 35 Fridlevstad",,serpapi_google_maps
Scandic Karlskrona,Karlskrona,Blekinge län,karlskrona@scandichotels.com,https://www.scandichotels.com/en/hotels/scandic-karlskrona,https://www.facebook.com/Scandic,google_maps,"Skeppsgossegatan 2, 371 36 Karlskrona",0455-37 20 00,serpapi_google_maps
The Brewery Hotel,Karlskrona,Blekinge län,info@breweryhotel.se,http://www.thebreweryhotel.se,https://www.facebook.com/thebreweryhotel,google_maps,"Alamedan 10, 371 31 Karlskrona",0455-30 02 50,serpapi_google_maps
"Karlskrona Stadshotell, BW Signature Collection",Karlskrona,Blekinge län,info@karlskronastadshotell.se,https://www.bestwestern.se/hotel/88281,https://www.facebook.com/BestWesternSverige,google_maps,"Ronnebygatan 37-39, 371 13 Karlskrona",0455-555 50,serpapi_google_maps
Hotell Conrad,Karlskrona,Blekinge län,info@hotellconrad.se,http://www.hotelconrad.se,https://facebook.com/113862668662436,google_maps,"Västra Köpmansgatan 12, 371 34 Karlskrona",0455-36 32 00,serpapi_google_maps
Klövlyckans Gård,Bräkne-Hoby,Blekinge län,,https://klovlyckansgard.com,,google_maps,"Väbyvägen 29, 372 63 Bräkne-Hoby",076-028 00 20,serpapi_google_maps
Tassa På Hundcenter,Karlshamn,Blekinge län,,http://www.tassapa.se,,google_maps,"Horsarydsvägen 2, 374 93 Karlshamn",076-037 43 08,serpapi_google_maps
Karlshamns hundhotell ab,Karlshamn,Blekinge län,info@karlshamnshundhotell.se,http://karlshamnshundhotell.se,https://www.facebook.com/KarlshamnsHundhotellAB,google_maps,"Drottninggatan 44, 374 35 Karlshamn",073-946 30 88,serpapi_google_maps
Lekfulla tassar,Asarum,Blekinge län,,https://lekfullatassar.nu,,google_maps,"Tostarpsvägen 50-23, 374 92 Asarum",070-382 27 90,serpapi_google_maps
Tass om Hand,Karlshamn,Blekinge län,marina@tassomhand.se,http://www.tassomhand.se,,google_maps,"Ronnebygatan 34, 374 35 Karlshamn",073-626 34 75,serpapi_google_maps
Hundfrisörerna i Blekinge AB,Ronneby,Blekinge län,info@hundfrisorerna.nu,https://hundfrisorerna.nu,https://facebook.com/hundfrisorernaiblekinge,google_maps,"Strandgatan 10B, 372 30 Ronneby",079-335 35 27,serpapi_google_maps
Oskarshamns Hundpensionat,Oskarshamn,Kalmar län,,,,google_maps,"Herrgårdsvägen 20, 572 37 Oskarshamn",070-337 35 47,serpapi_google_maps
Trollskogens hund och kattpensionat,Oskarshamn,Kalmar län,info@dovestad.com,http://www.djurpensionat.com,,google_maps,"Dövestad 1, 572 91 Oskarshamn",070-592 47 15,serpapi_google_maps
Brixbäcks Kennel,Oskarshamn,Kalmar län,,https://www.brixback.se,https://facebook.com/profile.php,google_maps,"August Och Huldas väg 6, 572 50 Oskarshamn",076-169 20 79,serpapi_google_maps
Hunderiet i Oskarshamn,Oskarshamn,Kalmar län,hunderietioskarshamn@gmail.com,https://www.hunderiet-i-oskarshamn.se/kontakt,https://www.facebook.com/103181761091314,google_maps,"Arkitektvägen 20L, 572 61 Oskarshamn",072-389 59 64,serpapi_google_maps
Västerviks Hundcenter,Västervik,Kalmar län,,,,google_maps,"Båtvägen 2, 593 50 Västervik",073-689 30 24,serpapi_google_maps
Hunddagis Jyckelyckan,Västervik,Kalmar län,,,,google_maps,593 32 Västervik,0490-25 52 37,serpapi_google_maps
ELOFINS,Västervik,Kalmar län,yvonne.elofsson@telia.com,http://www.elofins.se/page1006.html,,google_maps,"Södermalmsgatan 9, 593 32 Västervik",0490-328 20,serpapi_google_maps
Systrarnas Hundcenter AB,Visby,Gotlands län,info@systrarnashundcenter.se,https://systrarnashundcenter.se,https://www.facebook.com/SystrarnasHundcenter,google_maps,"VISBY STORA HÄSTNÄS 217, 621 73 Visby",073-672 84 53,serpapi_google_maps
Gotlands Hunddagis & Pensionat,Visby,Gotlands län,gotlandshunddagis@gmail.com,https://www.gotlandshunddagis.se,,google_maps,"Hantverksgatan 5, 621 41 Visby",073-983 55 03,serpapi_google_maps
Cavvastar’s kennel och hundtrim,Visby,Gotlands län,,https://www.facebook.com/profile.php,,google_maps,"Väskinde Olofstorpsvägen 6, 622 75 Visby",070-993 66 62,serpapi_google_maps
Nessagården,Visby,Gotlands län,info@nessagardenskennel.se,https://nessagardenskennel.se,https://www.facebook.com/lotta.how,google_maps,"STENKUMLA KÄLLGÅRDS 922, 621 95 Visby",073-088 44 66,serpapi_google_maps
Hanna Frank,Visby,Gotlands län,hanna@unstoppable.se,http://unstoppable.se/contact.html,,google_maps,"Lummelundsväg 89, 621 41 Visby",076-025 42 95,serpapi_google_maps
